ItemID,OrderID,ProductID,Qty
77968,947,2775,2
77969,6399,3566,3
77970,7991,820,6
77971,1181,3086,4
77972,3933,3624,6
77973,6129,1657,7
77974,7947,4572,7
77975,7505,2608,9
77976,8964,4969,7
77977,8835,4190,9
77978,4016,402,9
77979,6558,534,1
77980,9073,272,3
77981,5561,2027,8
77982,2074,570,3
77983,7275,3950,8
77984,8033,1647,9
77985,8932,1289,9
77986,5504,3675,5
77987,2584,3094,5
77988,5383,4525,3
77989,3500,4037,1
77990,8255,45,8
77991,1152,691,2
77992,4828,4256,3
77993,5723,3338,4
77994,9660,2635,7
77995,4613,1063,2
77996,7507,1911,7
77997,9772,366,7
77998,4554,865,4
77999,1123,1166,5
78000,3709,4153,2
78001,7533,803,7
78002,7158,2942,6
78003,5647,3538,5
78004,2649,796,7
78005,1752,3074,3
78006,8377,3250,2
78007,5673,2290,3
78008,462,2730,1
78009,6799,2010,4
78010,534,1124,2
78011,4354,4041,3
78012,9367,998,9
78013,1094,1964,9
78014,3203,3874,4
78015,597,795,4
78016,6117,1893,2
78017,7033,4373,3
78018,7245,320,7
78019,847,164,2
78020,6354,1047,2
78021,1512,2917,5
78022,8723,2888,9
78023,5961,4737,1
78024,5690,4995,5
78025,12,3561,8
78026,5284,323,7
78027,9134,967,9
78028,2704,3304,4
78029,5300,796,5
78030,7473,4917,1
78031,6574,3716,3
78032,3859,1191,8
78033,3629,1106,2
78034,1745,4688,9
78035,7815,4657,6
78036,6260,1486,7
78037,20,186,9
78038,752,834,2
78039,4363,3992,7
78040,5664,4912,6
78041,5067,838,8
78042,7783,637,2
78043,6544,233,1
78044,8103,2427,6
78045,2944,3371,1
78046,1910,178,5
78047,9858,385,2
78048,2034,2225,8
78049,7622,4138,1
78050,6676,920,2
78051,9597,3000,2
78052,9612,3560,7
78053,5956,1562,5
78054,382,2424,5
78055,1412,856,8
78056,3646,2772,9
78057,306,2868,6
78058,7714,4290,9
78059,8079,1009,5
78060,9671,1199,3
78061,6540,734,8
78062,1311,1642,8
78063,5102,3018,7
78064,3300,1259,4
78065,4982,1960,5
78066,570,2905,7
78067,9433,157,7
78068,242,2567,5
78069,1830,2608,3
78070,5207,4498,2
78071,3381,1833,5
78072,3289,1806,3
78073,8480,1494,6
78074,2401,2691,3
78075,5742,1975,2
78076,771,2907,4
78077,3935,3699,2
78078,3535,853,1
78079,1130,47,4
78080,290,2907,2
78081,3043,3739,7
78082,1026,2461,2
78083,7318,3285,9
78084,8617,2627,8
78085,5876,3099,7
78086,2178,4538,8
78087,2751,4485,4
78088,5473,1715,8
78089,6533,702,4
78090,3508,3850,4
78091,9877,930,3
78092,343,591,4
78093,3277,1864,4
78094,1974,83,7
78095,5554,4994,8
78096,1348,3350,2
78097,2332,1029,8
78098,8868,712,3
78099,8158,2692,5
78100,4006,218,8
78101,9401,3197,6
78102,6475,442,6
78103,5515,3788,1
78104,2837,4587,1
78105,2858,2853,8
78106,8661,3883,8
78107,8989,1545,4
78108,8872,2998,1
78109,7142,2052,9
78110,6116,1473,8
78111,3046,4441,5
78112,2099,2713,4
78113,6775,3827,9
78114,7532,1126,9
78115,8031,3746,3
78116,9058,4464,9
78117,9451,1284,3
78118,3845,4237,7
78119,3755,3087,5
78120,3256,2849,6
78121,6250,1036,9
78122,5503,4190,2
78123,4718,2681,1
78124,9322,813,1
78125,5986,1292,6
78126,7634,206,3
78127,1495,3386,3
78128,3368,2507,6
78129,2439,4589,3
78130,2743,202,4
78131,6536,4547,1
78132,8420,4620,6
78133,2421,1969,2
78134,6099,3563,9
78135,2632,4648,3
78136,9029,2327,5
78137,8996,3335,8
78138,5778,2302,1
78139,4738,3835,2
78140,1406,826,1
78141,1487,4945,6
78142,8511,1652,1
78143,1236,701,5
78144,5135,373,4
78145,1486,756,9
78146,5443,786,6
78147,6013,441,8
78148,5492,2343,2
78149,8253,4493,9
78150,3923,2950,4
78151,8396,1590,1
78152,5983,1860,7
78153,5379,4066,6
78154,4043,514,5
78155,7773,1702,5
78156,7045,2175,5
78157,9144,3667,6
78158,5447,1205,6
78159,1017,63,5
78160,5781,430,4
78161,5301,2898,5
78162,6475,4732,1
78163,7122,2519,9
78164,1821,3624,8
78165,6545,4386,5
78166,54,2786,3
78167,2969,2945,6
78168,4073,3984,3
78169,603,2813,3
78170,2049,1065,4
78171,7848,353,3
78172,582,1029,2
78173,7514,4975,4
78174,9618,4572,9
78175,6464,95,3
78176,4807,2203,1
78177,8565,3128,5
78178,7557,2428,4
78179,1836,2303,9
78180,1333,2005,3
78181,7919,2459,4
78182,4815,2109,6
78183,1416,4037,6
78184,3931,4530,1
78185,8139,2314,7
78186,5348,2474,2
78187,7726,3033,4
78188,2511,3722,1
78189,3357,3466,7
78190,6141,28,9
78191,1806,2263,8
78192,6921,2128,5
78193,2477,734,4
78194,5090,4641,5
78195,7716,687,6
78196,2569,2601,9
78197,5003,1348,8
78198,1446,3672,2
78199,9389,625,6
78200,4813,3800,3
78201,2813,3295,9
78202,2993,2835,1
78203,212,4192,6
78204,560,4893,9
78205,3785,4746,6
78206,5659,389,5
78207,2845,2871,5
78208,3041,4917,4
78209,8358,82,3
78210,4064,3503,2
78211,4009,3076,9
78212,6474,3976,2
78213,1923,2699,3
78214,3132,2042,3
78215,6597,3319,3
78216,6910,4868,7
78217,850,4686,9
78218,588,1335,3
78219,948,355,7
78220,4035,3064,2
78221,8735,3510,7
78222,5480,3860,8
78223,8239,2005,1
78224,4733,22,3
78225,520,1261,1
78226,993,1878,2
78227,268,3437,3
78228,4534,3508,7
78229,4489,3345,9
78230,1283,502,5
78231,1163,1043,1
78232,4924,659,8
78233,2559,3220,9
78234,6948,1932,7
78235,7897,654,6
78236,3358,3262,6
78237,8012,1914,6
78238,1438,572,2
78239,5439,2381,8
78240,6628,3055,9
78241,2794,2136,8
78242,3598,731,3
78243,216,3457,7
78244,2480,4236,2
78245,2782,545,7
78246,4477,1248,5
78247,3529,799,2
78248,8726,4018,8
78249,541,810,6
78250,1651,3645,6
78251,9633,2643,1
78252,1813,752,4
78253,414,3086,3
78254,7370,1853,6
78255,1738,2941,1
78256,4236,578,3
78257,8039,2105,3
78258,1723,1844,2
78259,8753,49,1
78260,8419,3544,2
78261,3228,743,9
78262,8468,2885,8
78263,9669,4551,4
78264,2790,3217,5
78265,6858,4587,3
78266,8375,122,5
78267,579,1851,5
78268,7339,4975,6
78269,7912,1059,1
78270,1783,4537,3
78271,4828,1257,7
78272,2912,2258,2
78273,2817,442,1
78274,5072,1555,7
78275,1271,1942,6
78276,2736,1147,8
78277,324,2860,5
78278,7584,2436,2
78279,8276,4580,8
78280,1161,1372,6
78281,7522,2617,9
78282,3878,2912,4
78283,6846,3779,2
78284,6422,1150,6
78285,6401,3537,8
78286,6326,3319,4
78287,5636,2766,5
78288,8949,2537,3
78289,4255,564,1
78290,9279,3201,1
78291,3804,2966,6
78292,4449,781,3
78293,1446,4763,4
78294,1596,2911,3
78295,8923,600,7
78296,1139,4658,3
78297,1198,4637,3
78298,7110,2364,6
78299,4017,2259,6
78300,9780,2110,2
78301,9895,2085,1
78302,1874,1846,1
78303,3099,266,9
78304,5190,372,6
78305,1883,4964,9
78306,8586,1097,9
78307,2370,2119,5
78308,4767,2406,2
78309,9714,755,7
78310,7520,2345,8
78311,742,4497,1
78312,6719,3832,4
78313,2047,3238,1
78314,5368,4901,7
78315,9505,3221,6
78316,5006,1231,8
78317,8896,2582,6
78318,4749,4591,1
78319,8710,3462,4
78320,537,1660,2
78321,5288,3387,2
78322,4732,2176,1
78323,9710,1802,5
78324,984,3077,5
78325,4498,3735,6
78326,5770,2537,2
78327,5423,4827,4
78328,5524,4135,7
78329,1559,3276,1
78330,5251,3779,9
78331,1260,369,9
78332,1595,2121,7
78333,2700,3025,1
78334,7051,1871,9
78335,1734,17,1
78336,8789,2504,1
78337,2499,15,8
78338,623,70,6
78339,5314,1005,9
78340,2922,4616,9
78341,6241,4763,3
78342,2051,939,3
78343,2436,3301,2
78344,9034,3815,8
78345,8388,1071,1
78346,2375,4239,5
78347,2530,3004,9
78348,9302,1181,1
78349,1975,578,4
78350,4187,3551,3
78351,7147,4476,5
78352,425,4013,8
78353,8512,3268,4
78354,7972,1114,2
78355,825,4624,1
78356,8680,1538,6
78357,5423,1884,2
78358,3148,3100,7
78359,4712,3832,3
78360,5709,2352,1
78361,7520,1639,9
78362,7351,4504,7
78363,6052,4210,8
78364,2932,4539,9
78365,9356,4123,7
78366,6549,1450,7
78367,3431,3628,3
78368,9259,4344,2
78369,505,4929,4
78370,7464,4828,8
78371,669,4677,5
78372,3889,3769,6
78373,3755,1161,1
78374,8818,4469,7
78375,9560,2715,7
78376,4678,3323,9
78377,9757,2888,4
78378,8028,1588,9
78379,3318,4050,1
78380,711,3271,1
78381,3091,3481,5
78382,8007,2200,1
78383,7114,655,7
78384,1716,2598,6
78385,9559,1020,2
78386,4544,889,2
78387,2216,1127,1
78388,9865,4928,2
78389,6085,2112,9
78390,811,1654,4
78391,3613,4007,7
78392,3001,2132,3
78393,7552,2393,1
78394,4979,196,8
78395,1720,2206,9
78396,1241,312,7
78397,6823,4112,9
78398,5845,1949,4
78399,5937,2041,4
78400,2039,758,1
78401,9254,1292,3
78402,3621,785,8
78403,563,89,9
78404,335,785,3
78405,1887,445,1
78406,5376,4073,4
78407,9197,107,1
78408,1234,4099,7
78409,5543,2450,4
78410,1755,2345,5
78411,136,4791,9
78412,1285,3384,5
78413,1626,771,1
78414,4792,3421,3
78415,171,2702,7
78416,5000,2007,9
78417,1910,4146,9
78418,6013,4324,9
78419,2111,4256,7
78420,6347,1269,1
78421,1804,4457,8
78422,7815,2433,5
78423,1278,398,5
78424,4413,2691,5
78425,1804,1040,5
78426,7308,1840,3
78427,66,3573,4
78428,88,2846,1
78429,5688,803,8
78430,2277,3992,3
78431,4429,2651,6
78432,1074,2180,6
78433,14,4340,5
78434,5760,347,9
78435,8679,1554,9
78436,3076,3762,6
78437,4558,4842,8
78438,8795,829,1
78439,2640,3476,6
78440,5866,3741,2
78441,3240,4462,3
78442,9926,2135,7
78443,8840,3887,6
78444,1077,458,5
78445,2920,1127,4
78446,515,4736,2
78447,5918,3862,7
78448,1845,793,7
78449,7015,1882,8
78450,104,3633,8
78451,9328,4320,9
78452,9923,4410,6
78453,8278,295,7
78454,2838,859,7
78455,5185,4721,4
78456,2134,2671,4
78457,8911,3245,5
78458,2739,2765,8
78459,3014,537,7
78460,1687,2876,2
78461,6840,1333,9
78462,7633,2314,7
78463,5971,3815,5
78464,744,2211,2
78465,6059,4736,4
78466,1990,3808,9
78467,3547,4220,4
78468,406,2791,4
78469,9677,3941,4
78470,9840,3913,2
78471,5487,3004,3
78472,4318,1521,4
78473,7051,4979,5
78474,6315,3541,4
78475,346,500,7
78476,4586,1125,1
78477,180,1928,4
78478,3064,671,4
78479,934,110,2
78480,5076,242,7
78481,356,4837,1
78482,7431,980,9
78483,3996,3212,2
78484,795,3550,4
78485,9594,4881,7
78486,3543,3202,4
78487,747,1479,2
78488,1050,4403,2
78489,928,3955,4
78490,6147,3400,4
78491,570,1737,3
78492,317,4825,9
78493,8346,3603,1
78494,5939,4274,7
78495,694,234,7
78496,6400,3650,8
78497,4613,2498,3
78498,7567,1232,9
78499,4123,1408,7
78500,8285,2013,3
78501,1876,1046,3
78502,4331,1227,1
78503,8169,3556,6
78504,429,2293,5
78505,979,4213,9
78506,5584,2631,7
78507,9738,415,4
78508,4818,1165,6
78509,4979,708,6
78510,1810,2728,1
78511,6948,2798,2
78512,9205,1114,5
78513,250,1289,5
78514,7949,1913,7
78515,7225,4732,9
78516,2641,747,4
78517,3056,3948,6
78518,1618,2175,8
78519,1427,2004,1
78520,9742,2728,3
78521,3538,980,9
78522,6096,906,8
78523,2853,3445,7
78524,8620,612,3
78525,9376,3267,7
78526,2223,4141,3
78527,2318,4157,5
78528,9879,1343,9
78529,9566,1234,4
78530,4095,3240,8
78531,3932,2665,3
78532,7724,3121,2
78533,4146,3991,5
78534,3842,50,6
78535,8210,1021,3
78536,1787,3738,3
78537,892,2759,7
78538,4470,905,8
78539,2685,4188,5
78540,8625,3741,2
78541,9945,3275,1
78542,7473,340,4
78543,3325,4113,8
78544,5111,2548,6
78545,8408,953,6
78546,5935,3196,8
78547,9652,3788,4
78548,5411,1842,2
78549,3854,4467,5
78550,581,4870,4
78551,6664,1903,7
78552,346,4189,1
78553,3575,1033,3
78554,4776,582,7
78555,4785,3366,1
78556,3019,3439,7
78557,3585,341,5
78558,9785,2684,2
78559,9120,264,1
78560,7966,1481,6
78561,7000,1252,6
78562,3704,946,2
78563,4587,3231,1
78564,4138,126,7
78565,6141,1181,1
78566,9384,2210,5
78567,1550,2854,1
78568,6581,3343,2
78569,2781,722,4
78570,8645,4527,5
78571,6292,1857,9
78572,9675,4688,3
78573,1613,3187,2
78574,2800,1727,4
78575,2621,961,6
78576,2194,2989,3
78577,48,812,8
78578,7776,1385,9
78579,8842,2241,4
78580,9791,4063,1
78581,8839,1535,7
78582,639,1830,8
78583,9695,2574,7
78584,2455,2871,2
78585,7591,433,9
78586,5704,90,6
78587,4063,4526,1
78588,2618,3338,3
78589,8946,1119,8
78590,9832,2694,4
78591,9831,1114,9
78592,8228,3510,2
78593,5895,1814,5
78594,7825,808,3
78595,7590,4084,5
78596,6061,3915,3
78597,581,4829,9
78598,3246,585,1
78599,8043,4328,4
78600,2225,3016,3
78601,7425,1569,1
78602,2594,1022,1
78603,6283,2898,7
78604,7977,1217,3
78605,6287,966,8
78606,3614,471,4
78607,4404,3810,5
78608,6024,3069,7
78609,5808,2408,7
78610,2219,2381,2
78611,5703,3542,1
78612,2843,1708,5
78613,3259,4997,4
78614,2611,1843,9
78615,6055,4069,8
78616,7521,2664,4
78617,9428,3400,5
78618,535,1121,8
78619,7750,4491,9
78620,1947,186,2
78621,8055,3456,2
78622,8692,2097,4
78623,5683,1147,1
78624,9017,1752,4
78625,163,2746,9
78626,2906,2473,2
78627,4526,31,8
78628,9177,2995,8
78629,3157,229,6
78630,5954,2823,9
78631,6961,1993,6
78632,1696,1679,5
78633,2594,3543,1
78634,6332,2704,1
78635,8520,2616,5
78636,9371,2417,3
78637,7257,4900,4
78638,1347,2105,2
78639,6872,4849,1
78640,4859,2974,2
78641,3229,4068,9
78642,6234,1800,9
78643,9679,3542,6
78644,1965,3035,5
78645,4923,2512,3
78646,8285,1451,8
78647,8852,2834,4
78648,3179,696,8
78649,2921,1255,7
78650,4101,4834,3
78651,1161,1894,4
78652,5530,3573,6
78653,608,3450,3
78654,6018,2954,5
78655,5109,1021,7
78656,5525,1385,3
78657,4188,3467,3
78658,3443,3939,4
78659,4386,395,7
78660,8247,508,7
78661,3128,3376,6
78662,1046,201,2
78663,9445,2258,3
78664,5104,3179,2
78665,2822,4545,2
78666,9752,1152,9
78667,3653,3389,8
78668,2672,1679,1
78669,4630,3366,3
78670,6393,2717,4
78671,8158,3114,6
78672,8351,2381,7
78673,6672,1769,4
78674,7486,4910,4
78675,9114,3709,9
78676,9311,3874,5
78677,8871,4211,9
78678,3592,1976,6
78679,982,4426,8
78680,5557,2304,2
78681,6190,4912,5
78682,4148,846,3
78683,4783,2475,8
78684,3304,2914,6
78685,2590,1973,1
78686,6183,244,4
78687,3807,440,7
78688,4453,4806,5
78689,1572,1757,1
78690,9938,3833,2
78691,7124,4487,8
78692,216,1104,7
78693,1916,1966,7
78694,159,3865,1
78695,3310,4783,7
78696,9902,4614,9
78697,8869,524,3
78698,3520,3780,7
78699,1394,1860,5
78700,2501,4266,5
78701,3616,1403,7
78702,6865,2259,2
78703,7866,1846,1
78704,1498,4807,6
78705,1069,443,8
78706,667,2222,7
78707,6321,799,1
78708,1631,1431,9
78709,3315,1850,5
78710,9449,4764,8
78711,961,4650,9
78712,1446,4654,8
78713,1897,4795,2
78714,8260,2277,4
78715,507,1467,2
78716,7812,3935,4
78717,816,3398,3
78718,1447,1431,7
78719,6472,620,2
78720,5125,4549,2
78721,963,222,7
78722,4555,1481,2
78723,3465,3851,6
78724,3592,2030,9
78725,7534,1024,6
78726,1894,854,2
78727,6083,1595,7
78728,8735,1971,9
78729,2229,456,9
78730,1124,4914,1
78731,9304,2490,6
78732,4854,1836,7
78733,7013,1932,9
78734,8512,4182,3
78735,668,3064,4
78736,5592,733,6
78737,5828,568,4
78738,957,261,1
78739,2749,55,3
78740,7419,2922,5
78741,744,1155,9
78742,6658,4388,6
78743,871,1559,6
78744,4798,2942,4
78745,5672,4541,7
78746,402,1911,6
78747,4812,1486,1
78748,5133,197,2
78749,7001,4384,8
78750,6202,3352,8
78751,445,646,5
78752,8523,610,8
78753,8359,3406,1
78754,9615,936,3
78755,9458,1043,3
78756,5309,4735,7
78757,9598,2556,7
78758,8424,1679,5
78759,4737,3845,6
78760,1382,638,6
78761,9046,1401,6
78762,8032,3467,4
78763,5803,1177,6
78764,5116,388,4
78765,1140,443,2
78766,9741,855,5
78767,8964,3655,3
78768,4269,1345,8
78769,3790,188,1
78770,9021,3279,8
78771,5222,841,8
78772,4098,2751,7
78773,2811,2069,4
78774,7542,4753,5
78775,5168,2311,4
78776,918,1684,9
78777,7367,3207,8
78778,4352,4812,9
78779,6052,619,7
78780,7110,4717,1
78781,4706,3896,3
78782,2886,3188,6
78783,9300,133,1
78784,9802,1267,6
78785,392,3040,9
78786,1309,1571,3
78787,249,3977,4
78788,1249,4074,2
78789,2057,3263,4
78790,7569,4589,5
78791,2693,4998,4
78792,2255,1212,1
78793,3086,3484,5
78794,1981,779,1
78795,4014,4315,2
78796,9872,4564,8
78797,6342,3021,7
78798,292,3323,8
78799,3052,339,1
78800,1607,2687,5
78801,4895,2350,5
78802,4606,1786,5
78803,6349,930,6
78804,8048,357,7
78805,6886,1606,9
78806,1137,1024,9
78807,5426,211,6
78808,5451,2475,4
78809,1272,3446,1
78810,6977,3764,9
78811,6273,3250,5
78812,9443,2885,2
78813,8716,1043,1
78814,5818,1617,5
78815,4630,3459,1
78816,4692,1069,7
78817,2138,4357,1
78818,1400,1163,9
78819,8445,3897,1
78820,2149,1851,8
78821,8156,2026,1
78822,121,2492,7
78823,3032,1457,4
78824,5930,3387,9
78825,1299,1437,7
78826,1054,4920,6
78827,3894,2309,4
78828,8073,2402,7
78829,3763,3382,5
78830,8628,3259,8
78831,3379,246,4
78832,5691,3605,5
78833,433,4245,4
78834,1324,131,8
78835,1468,1829,3
78836,2571,3367,2
78837,9977,3365,5
78838,4683,2856,2
78839,5611,2199,1
78840,4940,3172,2
78841,8854,2472,2
78842,6683,3708,8
78843,3333,401,8
78844,2891,3132,1
78845,8291,397,1
78846,2700,4264,4
78847,2475,4603,2
78848,6837,2922,6
78849,3850,4693,3
78850,8508,775,4
78851,7406,4028,3
78852,5050,4277,9
78853,6989,2973,5
78854,4045,3719,6
78855,9716,885,6
78856,6643,1970,6
78857,3004,23,9
78858,9968,4888,5
78859,7197,129,3
78860,2561,870,6
78861,6959,39,6
78862,3345,4779,9
78863,1216,3416,8
78864,7938,3163,1
78865,6157,4504,6
78866,6428,2528,9
78867,9846,3422,4
78868,6234,4497,1
78869,2418,2394,6
78870,8263,291,7
78871,6008,2261,6
78872,6713,3984,9
78873,2044,1709,8
78874,4649,484,8
78875,4571,2568,5
78876,547,12,2
78877,3288,1365,6
78878,6076,790,1
78879,6904,2451,9
78880,806,1656,4
78881,1387,1750,6
78882,8323,1572,5
78883,5852,3940,8
78884,4013,4234,4
78885,1496,2527,4
78886,5241,3025,5
78887,7538,4155,3
78888,6027,3945,8
78889,915,3426,2
78890,7718,3884,2
78891,3027,3329,8
78892,694,3208,9
78893,6495,886,8
78894,2990,2816,3
78895,8392,2804,9
78896,9046,4512,5
78897,9617,570,1
78898,4894,2377,1
78899,91,1892,4
78900,2881,2080,4
78901,4866,4808,1
78902,4028,4165,2
78903,3107,4646,5
78904,8560,3376,7
78905,6531,1134,4
78906,1617,3617,5
78907,3842,4679,6
78908,6399,3059,7
78909,6188,4775,1
78910,5781,827,7
78911,3234,4224,1
78912,9464,2813,3
78913,4314,4657,9
78914,9902,1566,9
78915,2807,2121,1
78916,3474,3201,8
78917,4816,2134,3
78918,6244,43,9
78919,7212,1137,3
78920,8717,3821,2
78921,310,3123,7
78922,6042,2648,6
78923,7515,938,8
78924,2387,2251,8
78925,7942,2443,5
78926,7154,2336,4
78927,1859,3378,3
78928,3754,1491,9
78929,9043,2055,6
78930,9926,3778,1
78931,7761,3250,5
78932,2028,2714,3
78933,2553,690,5
78934,6271,2634,5
78935,7803,4076,8
78936,9391,4638,4
78937,5509,1237,1
78938,8815,2323,4
78939,8803,275,2
78940,9224,484,1
78941,7499,3583,1
78942,7850,4591,1
78943,9560,3897,1
78944,7980,4047,2
78945,8396,3466,9
78946,8003,4162,8
78947,5546,90,3
78948,9214,2909,5
78949,5763,2352,7
78950,8186,1909,4
78951,2529,2441,4
78952,1905,4087,3
78953,6070,1933,2
78954,8926,2851,6
78955,9856,431,4
78956,2481,1247,7
78957,3766,4386,1
78958,4228,1884,6
78959,8387,1886,7
78960,1882,3675,1
78961,4642,1627,2
78962,6239,3505,8
78963,8678,4212,5
78964,5972,827,2
78965,5486,24,8
78966,3480,739,8
78967,9473,1546,7
78968,6555,3494,8
78969,800,3428,4
78970,4265,1509,7
78971,2315,162,3
78972,91,1738,7
78973,990,2135,8
78974,8578,4960,6
78975,4503,3078,3
78976,7536,59,7
78977,7102,3629,5
78978,2116,4569,8
78979,9216,3944,4
78980,5759,83,2
78981,5786,580,9
78982,9319,2747,9
78983,8679,3632,9
78984,3881,2935,9
78985,848,3022,3
78986,2847,1705,7
78987,9173,2721,2
78988,1268,4493,4
78989,2062,3903,4
78990,9141,3954,1
78991,3492,725,1
78992,5132,1967,2
78993,976,1226,5
78994,3806,1703,2
78995,9020,1146,4
78996,826,4919,6
78997,6334,119,2
78998,9850,4194,3
78999,1836,1069,4
79000,3093,2915,3
79001,580,632,4
79002,1689,1346,7
79003,5200,2251,4
79004,1884,1459,9
79005,6140,36,8
79006,2749,2575,6
79007,2896,406,3
79008,9601,3531,9
79009,7738,834,3
79010,1690,2090,6
79011,4114,3586,8
79012,9526,3072,1
79013,5501,1986,9
79014,7019,632,4
79015,3796,4034,3
79016,2058,3384,4
79017,5912,1279,4
79018,1410,3514,3
79019,3559,1469,5
79020,6697,3124,4
79021,784,967,7
79022,9667,2082,5
79023,6978,3387,3
79024,9623,149,5
79025,569,2435,5
79026,4987,4567,3
79027,8820,4361,7
79028,5881,4946,1
79029,2740,872,8
79030,8635,1634,9
79031,1343,1253,6
79032,5690,4235,5
79033,2211,3391,9
79034,6046,2780,9
79035,4167,2475,8
79036,1482,1982,9
79037,3246,2791,5
79038,7003,2572,7
79039,8348,1715,5
79040,4712,4942,7
79041,4613,3743,5
79042,2374,4999,6
79043,7737,3603,3
79044,1597,1390,8
79045,7389,3876,5
79046,7310,2766,5
79047,1469,2915,3
79048,4423,2936,7
79049,5128,157,7
79050,7053,3677,9
79051,3453,3478,5
79052,2075,4705,9
79053,9820,4034,5
79054,7943,3590,3
79055,9812,3640,9
79056,403,1425,4
79057,4695,445,8
79058,1624,2560,5
79059,5956,457,4
79060,8908,3820,4
79061,3901,4743,5
79062,2850,111,1
79063,1377,4698,7
79064,3083,3870,1
79065,8436,99,7
79066,8849,3350,7
79067,7611,356,1
79068,2842,4054,9
79069,8952,3768,1
79070,8824,4305,6
79071,7660,1013,3
79072,7591,490,3
79073,4693,675,1
79074,4437,3835,5
79075,5593,4357,3
79076,8710,4366,6
79077,2990,3402,5
79078,3929,1832,3
79079,347,3246,6
79080,8318,2838,5
79081,719,3444,7
79082,9283,2806,6
79083,7184,4476,5
79084,530,802,1
79085,5111,2791,3
79086,9113,2976,9
79087,4094,3365,4
79088,9635,1285,4
79089,9945,2316,6
79090,7629,2374,6
79091,426,3659,5
79092,6541,577,9
79093,5002,3818,9
79094,1426,2427,6
79095,4517,1723,5
79096,2199,3931,1
79097,2991,1441,5
79098,6596,1529,3
79099,2028,4674,3
79100,2174,350,3
79101,3705,3431,2
79102,9780,4431,5
79103,9936,3770,5
79104,9479,3533,2
79105,3704,1900,3
79106,2026,696,7
79107,161,3841,3
79108,6175,4357,9
79109,8854,3137,7
79110,6299,1000,6
79111,6849,4014,5
79112,2560,4300,1
79113,5616,1474,3
79114,3294,3872,4
79115,2918,1999,6
79116,104,1371,6
79117,4679,1236,1
79118,7476,2127,8
79119,4174,3636,7
79120,9254,3961,2
79121,1649,2922,7
79122,9594,1329,4
79123,9165,3036,1
79124,7552,3387,4
79125,8379,2783,8
79126,2606,3990,7
79127,4909,591,3
79128,6008,3586,6
79129,3271,337,6
79130,3248,1792,6
79131,694,2874,2
79132,8014,4114,6
79133,5999,4156,7
79134,8080,3865,2
79135,5988,3446,7
79136,2966,3072,7
79137,184,3981,1
79138,7591,1291,6
79139,371,1080,1
79140,3968,1398,5
79141,4068,3959,9
79142,7514,1211,6
79143,3812,1466,7
79144,2770,288,8
79145,9430,1971,5
79146,9643,4347,3
79147,3809,748,3
79148,3701,2759,7
79149,9775,4782,8
79150,5087,2036,3
79151,8221,4541,8
79152,8468,2186,4
79153,8331,3827,2
79154,2874,1289,4
79155,2004,1890,1
79156,6671,3265,2
79157,3752,1346,8
79158,5895,3586,9
79159,1074,1699,4
79160,9782,2738,9
79161,2586,1828,6
79162,6100,2684,4
79163,6858,1398,8
79164,4946,1426,9
79165,3846,2563,4
79166,7456,2858,1
79167,132,4171,9
79168,3731,1080,8
79169,9413,4137,8
79170,4255,4976,1
79171,3173,2060,7
79172,8952,248,5
79173,126,4761,6
79174,4304,2919,4
79175,3915,3420,6
79176,4076,2719,4
79177,3563,3656,8
79178,9228,486,8
79179,9681,3417,6
79180,2158,1885,2
79181,6122,3019,6
79182,4451,2923,7
79183,3757,4308,3
79184,5515,665,6
79185,7219,1738,1
79186,7221,3287,6
79187,3754,4954,9
79188,9466,3730,2
79189,7237,888,6
79190,3087,4645,9
79191,8078,551,3
79192,6317,4023,9
79193,9028,901,1
79194,556,4980,8
79195,6059,3816,7
79196,6225,4090,2
79197,7789,1156,7
79198,4050,1968,9
79199,8841,2938,3
79200,136,3202,3
79201,1722,4685,8
79202,7552,1755,8
79203,1483,4132,6
79204,3368,3668,2
79205,1994,310,4
79206,4608,3612,3
79207,2599,3691,4
79208,1195,2536,2
79209,4104,1889,5
79210,312,4822,2
79211,8917,4175,3
79212,8653,4301,7
79213,9103,1510,4
79214,8395,3863,4
79215,8016,4284,4
79216,4301,4810,6
79217,3895,3417,7
79218,6992,3206,9
79219,4632,3043,5
79220,5401,3331,5
79221,5425,2084,2
79222,2769,4015,5
79223,888,1077,4
79224,6240,406,2
79225,5760,651,1
79226,9766,1443,7
79227,2917,2822,2
79228,7513,1814,6
79229,141,1163,8
79230,8859,4098,1
79231,1281,3604,5
79232,9573,3344,6
79233,8241,2244,4
79234,9847,1744,2
79235,5115,4843,9
79236,6705,4357,5
79237,4897,4054,3
79238,8988,4977,7
79239,7103,990,4
79240,7665,4674,3
79241,5985,4506,2
79242,980,2545,8
79243,6223,4382,8
79244,5519,4801,8
79245,5793,4412,7
79246,6131,1585,9
79247,9080,1134,4
79248,866,614,2
79249,7134,1491,6
79250,1869,994,5
79251,8248,2417,3
79252,2571,514,6
79253,7676,1424,6
79254,3811,4678,6
79255,8316,694,9
79256,3210,971,6
79257,7172,11,7
79258,750,45,2
79259,9626,3124,3
79260,9767,2704,3
79261,2154,1943,4
79262,7406,1620,3
79263,370,1937,5
79264,6007,1607,5
79265,3030,509,2
79266,8103,4025,3
79267,1855,3180,3
79268,7149,3930,8
79269,860,2605,5
79270,5399,1366,6
79271,6369,2207,8
79272,3521,2694,4
